Variable,Importance,Sign,method,area,month,resp,StDev
tpi100,0.40703833128244626,NA,pdp,PIS,9,T2_absmin,NA
canopy_cover2m_10m,0.5259572011709975,NA,pdp,PIS,9,T2_absmin,NA
pisr,4.1020040008794165,POS,tstat,PIS,9,T2_meanmax,NA
tpi100,2.9206078383065286,POS,tstat,PIS,9,T2_meanmax,NA
water_prop_500m,2.0696440391098383,POS,tstat,PIS,9,T2_meanmax,NA
canopy_cover2m_10m,1.474079765356731,NEG,tstat,PIS,9,T2_meanmax,NA
moist_med,1.764784819277657,NEG,tstat,PIS,9,T2_meanmax,NA
pisr,0.3773799502441406,NA,perm_r2,PIS,9,T2_meanmax,0.043724628063832496
tpi100,0.26730865857923103,NA,perm_r2,PIS,9,T2_meanmax,0.06930770793973022
water_prop_500m,0.08750779221133287,NA,perm_r2,PIS,9,T2_meanmax,0.041961448468381096
canopy_cover2m_10m,0.065696469469563007,NA,perm_r2,PIS,9,T2_meanmax,0.04046831392211995
moist_med,0.08045130536734295,NA,perm_r2,PIS,9,T2_meanmax,0.035215761331931994
pisr,0.2668783823021957,NA,perm_rmse,PIS,9,T2_meanmax,0.06465837632197308
tpi100,0.16195077316366846,NA,perm_rmse,PIS,9,T2_meanmax,0.04637053491654537
water_prop_500m,0.07710526495080837,NA,perm_rmse,PIS,9,T2_meanmax,0.030516910270390035
canopy_cover2m_10m,0.03670414290283671,NA,perm_rmse,PIS,9,T2_meanmax,0.01437221967984063
moist_med,0.06402396898489085,NA,perm_rmse,PIS,9,T2_meanmax,0.027847431562764556
pisr,0.7843300919334353,NA,pdp,PIS,9,T2_meanmax,NA
tpi100,0.3465572250567527,NA,pdp,PIS,9,T2_meanmax,NA
water_prop_500m,0.29830330024390955,NA,pdp,PIS,9,T2_meanmax,NA
canopy_cover2m_10m,0.22490290510829497,NA,pdp,PIS,9,T2_meanmax,NA
moist_med,0.2504699179790464,NA,pdp,PIS,9,T2_meanmax,NA
altitude,1.4419441108648996,POS,tstat,PIS,9,T2_meanmin,NA
tpi100,1.803089111462322,NEG,tstat,PIS,9,T2_meanmin,NA
water_prop_500m,1.625232178183807,POS,tstat,PIS,9,T2_meanmin,NA
canopy_cover2m_10m,3.474410922907732,POS,tstat,PIS,9,T2_meanmin,NA
altitude,0.07857718941578104,NA,perm_r2,PIS,9,T2_meanmin,0.03502784990900554
tpi100,0.14217757633753883,NA,perm_r2,PIS,9,T2_meanmin,0.050653733604191876
water_prop_500m,0.10374150650964992,NA,perm_r2,PIS,9,T2_meanmin,0.037069767673125975
canopy_cover2m_10m,0.2569310474138944,NA,perm_r2,PIS,9,T2_meanmin,0.03394689393153324
altitude,0.04887606971405352,NA,perm_rmse,PIS,9,T2_meanmin,0.029034090054805763
tpi100,0.05023381466597798,NA,perm_rmse,PIS,9,T2_meanmin,0.029273137858917376
water_prop_500m,0.0539748406776943,NA,perm_rmse,PIS,9,T2_meanmin,0.019297235333854034
canopy_cover2m_10m,0.1684434905582676,NA,perm_rmse,PIS,9,T2_meanmin,0.06303384778336234
altitude,0.24668785911959146,NA,pdp,PIS,9,T2_meanmin,NA
tpi100,0.2573470670075763,NA,pdp,PIS,9,T2_meanmin,NA
water_prop_500m,0.25585923430240987,NA,pdp,PIS,9,T2_meanmin,NA
canopy_cover2m_10m,0.544486259799253,NA,pdp,PIS,9,T2_meanmin,NA
pisr,4.580494184462236,POS,tstat,PIS,9,T3_mean,NA
water_prop_500m,4.582630072627562,POS,tstat,PIS,9,T3_mean,NA
canopy_cover2m_10m,4.045469973727554,POS,tstat,PIS,9,T3_mean,NA
moist_med,5.709247491545255,NEG,tstat,PIS,9,T3_mean,NA
pisr,0.28697584178762636,NA,perm_r2,PIS,9,T3_mean,0.02596425616356161
water_prop_500m,0.3438081882745705,NA,perm_r2,PIS,9,T3_mean,0.05313424133494394
canopy_cover2m_10m,0.2575679350617401,NA,perm_r2,PIS,9,T3_mean,0.05569621889363368
moist_med,0.4527260687061032,NA,perm_r2,PIS,9,T3_mean,0.07531910916057544
pisr,0.10515056230260908,NA,perm_rmse,PIS,9,T3_mean,0.016051739437719897
water_prop_500m,0.09699352859305785,NA,perm_rmse,PIS,9,T3_mean,0.02247724676671041
canopy_cover2m_10m,0.07149611938870956,NA,perm_rmse,PIS,9,T3_mean,0.030986422420385868
moist_med,0.14081750402386214,NA,perm_rmse,PIS,9,T3_mean,0.026898871396477744
pisr,0.3099117050315409,NA,pdp,PIS,9,T3_mean,NA
water_prop_500m,0.23856122151973602,NA,pdp,PIS,9,T3_mean,NA
canopy_cover2m_10m,0.21323722220628677,NA,pdp,PIS,9,T3_mean,NA
moist_med,0.2741408942340273,NA,pdp,PIS,9,T3_mean,NA
altitude,2.6695463923753646,POS,tstat,PIS,9,T3_absmin,NA
pisr,1.6038183802586854,NEG,tstat,PIS,9,T3_absmin,NA
wetland_prop_100m,1.9454186075766262,NEG,tstat,PIS,9,T3_absmin,NA
tpi100,2.460670235950775,NEG,tstat,PIS,9,T3_absmin,NA
water_prop_500m,3.133781497189143,POS,tstat,PIS,9,T3_absmin,NA
canopy_cover2m_10m,3.49914179845057,POS,tstat,PIS,9,T3_absmin,NA
altitude,0.18459707813738302,NA,perm_r2,PIS,9,T3_absmin,0.033762465548543716
pisr,0.05152335370143245,NA,perm_r2,PIS,9,T3_absmin,0.02283500517831063
wetland_prop_100m,0.10048043814347589,NA,perm_r2,PIS,9,T3_absmin,0.04338664004391556
tpi100,0.1495657981535127,NA,perm_r2,PIS,9,T3_absmin,0.07024001685492111
water_prop_500m,0.28523799621617024,NA,perm_r2,PIS,9,T3_absmin,0.05037222490993076
canopy_cover2m_10m,0.2508601374432503,NA,perm_r2,PIS,9,T3_absmin,0.03825007121001568
altitude,0.2564791541622812,NA,perm_rmse,PIS,9,T3_absmin,0.05550406128363808
pisr,0.07758853101759283,NA,perm_rmse,PIS,9,T3_absmin,0.04009859399925296
wetland_prop_100m,0.07110525111476847,NA,perm_rmse,PIS,9,T3_absmin,0.03173550558305218
tpi100,0.1723302730452586,NA,perm_rmse,PIS,9,T3_absmin,0.039750627531615984
water_prop_500m,0.25699557531595707,NA,perm_rmse,PIS,9,T3_absmin,0.06254033976093153
canopy_cover2m_10m,0.23630164777884205,NA,perm_rmse,PIS,9,T3_absmin,0.040404743976700956
altitude,0.5801435724727152,NA,pdp,PIS,9,T3_absmin,NA
pisr,0.37781890497575954,NA,pdp,PIS,9,T3_absmin,NA
wetland_prop_100m,0.43440258608994886,NA,pdp,PIS,9,T3_absmin,NA
tpi100,0.4357966015649223,NA,pdp,PIS,9,T3_absmin,NA
water_prop_500m,0.676023899881979,NA,pdp,PIS,9,T3_absmin,NA
canopy_cover2m_10m,0.6803327365723558,NA,pdp,PIS,9,T3_absmin,NA
pisr,4.3355408681143395,POS,tstat,PIS,9,T3_meanmax,NA
wetland_prop_100m,2.1378180516743224,POS,tstat,PIS,9,T3_meanmax,NA
tpi100,3.404064626740651,POS,tstat,PIS,9,T3_meanmax,NA
canopy_cover2m_10m,5.550026662486722,NEG,tstat,PIS,9,T3_meanmax,NA
moist_med,2.012055541614745,NEG,tstat,PIS,9,T3_meanmax,NA
pisr,0.3448578429398321,NA,perm_r2,PIS,9,T3_meanmax,0.049797865129189094
wetland_prop_100m,0.07313063620783107,NA,perm_r2,PIS,9,T3_meanmax,0.02343189885475539
tpi100,0.20924826022257023,NA,perm_r2,PIS,9,T3_meanmax,0.07061699682577287
canopy_cover2m_10m,0.4234252577337333,NA,perm_r2,PIS,9,T3_meanmax,0.06967091809842073
moist_med,0.06976506203401002,NA,perm_r2,PIS,9,T3_meanmax,0.025432062477774506
pisr,0.25281674435495005,NA,perm_rmse,PIS,9,T3_meanmax,0.05673125790276663
wetland_prop_100m,0.0656520635008171,NA,perm_rmse,PIS,9,T3_meanmax,0.034291669046297525
tpi100,0.14047103707853198,NA,perm_rmse,PIS,9,T3_meanmax,0.04355052465210246
canopy_cover2m_10m,0.3402831701770553,NA,perm_rmse,PIS,9,T3_meanmax,0.050032008904879056
moist_med,0.0703284124682319,NA,perm_rmse,PIS,9,T3_meanmax,0.022354855009357487
pisr,0.669460171496693,NA,pdp,PIS,9,T3_meanmax,NA
wetland_prop_100m,0.3290021007438105,NA,pdp,PIS,9,T3_meanmax,NA
tpi100,0.33820897964280117,NA,pdp,PIS,9,T3_meanmax,NA
canopy_cover2m_10m,0.7249661417222355,NA,pdp,PIS,9,T3_meanmax,NA
moist_med,0.26528614305435744,NA,pdp,PIS,9,T3_meanmax,NA
altitude,2.3352981218862303,POS,tstat,PIS,9,T3_meanmin,NA
pisr,1.461521820941255,POS,tstat,PIS,9,T3_meanmin,NA
tpi100,1.8723028498310648,NEG,tstat,PIS,9,T3_meanmin,NA
water_prop_500m,3.5617810117365805,POS,tstat,PIS,9,T3_meanmin,NA
canopy_cover2m_10m,4.524473923923902,POS,tstat,PIS,9,T3_meanmin,NA
moist_med,2.4907023058966558,NEG,tstat,PIS,9,T3_meanmin,NA
altitude,0.18094152218665283,NA,perm_r2,PIS,9,T3_meanmin,0.03540082741136972
pisr,0.043353956672290084,NA,perm_r2,PIS,9,T3_meanmin,0.04164453035405526
tpi100,0.11864587345374025,NA,perm_r2,PIS,9,T3_meanmin,0.05357608900785696
water_prop_500m,0.2993622932381007,NA,perm_r2,PIS,9,T3_meanmin,0.06597341330652721
canopy_cover2m_10m,0.375293425085775,NA,perm_r2,PIS,9,T3_meanmin,0.09186478931995147
moist_med,0.1923472936852578,NA,perm_r2,PIS,9,T3_meanmin,0.057034784798374503
altitude,0.15313995121155433,NA,perm_rmse,PIS,9,T3_meanmin,0.05861091773568875
pisr,0.04760841283527625,NA,perm_rmse,PIS,9,T3_meanmin,0.026244157333024733
tpi100,0.08352727481543572,NA,perm_rmse,PIS,9,T3_meanmin,0.045374655842496524
water_prop_500m,0.21858002137430815,NA,perm_rmse,PIS,9,T3_meanmin,0.04234835518748742
canopy_cover2m_10m,0.312323594063735,NA,perm_rmse,PIS,9,T3_meanmin,0.05856220932943024
moist_med,0.11320575619660081,NA,perm_rmse,PIS,9,T3_meanmin,0.03717591597003784
altitude,0.41723451894779084,NA,pdp,PIS,9,T3_meanmin,NA
pisr,0.2830630419443708,NA,pdp,PIS,9,T3_meanmin,NA
tpi100,0.2630006891179534,NA,pdp,PIS,9,T3_meanmin,NA
water_prop_500m,0.5902142671032535,NA,pdp,PIS,9,T3_meanmin,NA
canopy_cover2m_10m,0.7015258527869364,NA,pdp,PIS,9,T3_meanmin,NA
moist_med,0.3824881242828894,NA,pdp,PIS,9,T3_meanmin,NA
pisr,4.058961295217881,POS,tstat,PIS,9,T4_mean,NA
tpi100,4.247595351058709,POS,tstat,PIS,9,T4_mean,NA
water_prop_500m,3.4882759954366205,POS,tstat,PIS,9,T4_mean,NA
moist_med,3.0759251481375656,NEG,tstat,PIS,9,T4_mean,NA
pisr,0.308702250531682,NA,perm_r2,PIS,9,T4_mean,0.06281478045036284
tpi100,0.32944355667802183,NA,perm_r2,PIS,9,T4_mean,0.06869478683637126
water_prop_500m,0.24180373671015476,NA,perm_r2,PIS,9,T4_mean,0.07483330671561382
moist_med,0.23278259230432147,NA,perm_r2,PIS,9,T4_mean,0.05306943894220823
pisr,0.08038811900098523,NA,perm_rmse,PIS,9,T4_mean,0.01912134554245872
tpi100,0.07296949325712965,NA,perm_rmse,PIS,9,T4_mean,0.017750944388582494
water_prop_500m,0.05191006041729634,NA,perm_rmse,PIS,9,T4_mean,0.015467057396500393
moist_med,0.05665088252468914,NA,perm_rmse,PIS,9,T4_mean,0.013063322080052144
pisr,0.22348067873729455,NA,pdp,PIS,9,T4_mean,NA
tpi100,0.1426804593118711,NA,pdp,PIS,9,T4_mean,NA
water_prop_500m,0.1460984978379251,NA,pdp,PIS,9,T4_mean,NA
moist_med,0.12888264152513756,NA,pdp,PIS,9,T4_mean,NA
altitude,3.104031316951118,POS,tstat,PIS,9,T4_absmin,NA
pisr,2.511845434627764,NEG,tstat,PIS,9,T4_absmin,NA
wetland_prop_100m,2.7152814705402832,NEG,tstat,PIS,9,T4_absmin,NA
water_prop_500m,2.7714898247304305,POS,tstat,PIS,9,T4_absmin,NA
altitude,0.24772638546893305,NA,perm_r2,PIS,9,T4_absmin,0.07844290387107511
pisr,0.17675093947428572,NA,perm_r2,PIS,9,T4_absmin,0.039586500724191835
wetland_prop_100m,0.1516079922877164,NA,perm_r2,PIS,9,T4_absmin,0.06396030074720734
water_prop_500m,0.2474150420661974,NA,perm_r2,PIS,9,T4_absmin,0.07270005326316827
altitude,0.18718884013282933,NA,perm_rmse,PIS,9,T4_absmin,0.06249418902284177
pisr,0.1145425618861346,NA,perm_rmse,PIS,9,T4_absmin,0.03793996992255613
wetland_prop_100m,0.158119283471353,NA,perm_rmse,PIS,9,T4_absmin,0.03516334086623514
water_prop_500m,0.16127040501772827,NA,perm_rmse,PIS,9,T4_absmin,0.03762432593473796
altitude,0.48413851763367227,NA,pdp,PIS,9,T4_absmin,NA
pisr,0.4967188549440882,NA,pdp,PIS,9,T4_absmin,NA
wetland_prop_100m,0.5194148155274053,NA,pdp,PIS,9,T4_absmin,NA
water_prop_500m,0.4898751551794272,NA,pdp,PIS,9,T4_absmin,NA
altitude,3.2803900504984114,NEG,tstat,PIS,9,T4_meanmax,NA
pisr,4.1006401802577654,POS,tstat,PIS,9,T4_meanmax,NA
wetland_prop_100m,2.419468234854262,POS,tstat,PIS,9,T4_meanmax,NA
tpi100,2.8823859842078283,POS,tstat,PIS,9,T4_meanmax,NA
canopy_cover2m_10m,2.405288267155017,NEG,tstat,PIS,9,T4_meanmax,NA
moist_med,2.846161590333999,NEG,tstat,PIS,9,T4_meanmax,NA
altitude,0.24731844835766137,NA,perm_r2,PIS,9,T4_meanmax,0.061194126326616506
pisr,0.36353387467536724,NA,perm_r2,PIS,9,T4_meanmax,0.07064754274979929
wetland_prop_100m,0.1635070077000484,NA,perm_r2,PIS,9,T4_meanmax,0.05059794592403511
tpi100,0.2431934701952772,NA,perm_r2,PIS,9,T4_meanmax,0.05517721503982636
canopy_cover2m_10m,0.13063312303691388,NA,perm_r2,PIS,9,T4_meanmax,0.06813223471734113
moist_med,0.18344695476302222,NA,perm_r2,PIS,9,T4_meanmax,0.07302107055015622
altitude,0.15276855475292933,NA,perm_rmse,PIS,9,T4_meanmax,0.036138945445606606
pisr,0.17866272764413954,NA,perm_rmse,PIS,9,T4_meanmax,0.040841996758408314
wetland_prop_100m,0.08486799204717478,NA,perm_rmse,PIS,9,T4_meanmax,0.037256532302781864
tpi100,0.1449340235933298,NA,perm_rmse,PIS,9,T4_meanmax,0.035965734045957785
canopy_cover2m_10m,0.06276707763996016,NA,perm_rmse,PIS,9,T4_meanmax,0.01908095405222628
moist_med,0.1379168287379855,NA,perm_rmse,PIS,9,T4_meanmax,0.017374748975129216
altitude,0.38579398952347327,NA,pdp,PIS,9,T4_meanmax,NA
pisr,0.5302639563599783,NA,pdp,PIS,9,T4_meanmax,NA
wetland_prop_100m,0.3135690000479926,NA,pdp,PIS,9,T4_meanmax,NA
tpi100,0.27367033311343675,NA,pdp,PIS,9,T4_meanmax,NA
canopy_cover2m_10m,0.29815622679948456,NA,pdp,PIS,9,T4_meanmax,NA
moist_med,0.336380042734651,NA,pdp,PIS,9,T4_meanmax,NA
altitude,4.623922171757507,POS,tstat,PIS,9,T4_meanmin,NA
wetland_prop_100m,1.9111600475865174,NEG,tstat,PIS,9,T4_meanmin,NA
water_prop_500m,2.9399820820428206,POS,tstat,PIS,9,T4_meanmin,NA
altitude,0.395810178843784,NA,perm_r2,PIS,9,T4_meanmin,0.04096297786682218
wetland_prop_100m,0.1181247082601402,NA,perm_r2,PIS,9,T4_meanmin,0.041765283613357074
water_prop_500m,0.21531422243851497,NA,perm_r2,PIS,9,T4_meanmin,0.0391106962269198
altitude,0.2016914684045835,NA,perm_rmse,PIS,9,T4_meanmin,0.045889156031897124
wetland_prop_100m,0.04008561494813331,NA,perm_rmse,PIS,9,T4_meanmin,0.011423048527101414
water_prop_500m,0.08884835254373089,NA,perm_rmse,PIS,9,T4_meanmin,0.023440560555055764
altitude,0.4087709196690489,NA,pdp,PIS,9,T4_meanmin,NA
wetland_prop_100m,0.20256441083587362,NA,pdp,PIS,9,T4_meanmin,NA
water_prop_500m,0.2877107442698966,NA,pdp,PIS,9,T4_meanmin,NA
altitude,3.1284779133019756,NEG,tstat,PIS,10,T1_absmax,NA
pisr,2.774321435335924,POS,tstat,PIS,10,T1_absmax,NA
water_prop_500m,2.226224413897218,POS,tstat,PIS,10,T1_absmax,NA
moist_med,1.6551522604302684,NEG,tstat,PIS,10,T1_absmax,NA
altitude,0.30310739827029576,NA,perm_r2,PIS,10,T1_absmax,0.05256331699377626
pisr,0.18600341104989876,NA,perm_r2,PIS,10,T1_absmax,0.05161026500585915
water_prop_500m,0.15810061514012094,NA,perm_r2,PIS,10,T1_absmax,0.05358822526473811
moist_med,0.07339441956125625,NA,perm_r2,PIS,10,T1_absmax,0.03030310093052868
altitude,0.09167293240695583,NA,perm_rmse,PIS,10,T1_absmax,0.016195247559399766
pisr,0.06014912982676498,NA,perm_rmse,PIS,10,T1_absmax,0.023605328678133367
water_prop_500m,0.04023863031618327,NA,perm_rmse,PIS,10,T1_absmax,0.013662905509093392
moist_med,0.018217457710490954,NA,perm_rmse,PIS,10,T1_absmax,0.01314355454497678
altitude,0.22602192050685138,NA,pdp,PIS,10,T1_absmax,NA
pisr,0.22473519706461384,NA,pdp,PIS,10,T1_absmax,NA
water_prop_500m,0.16717261165842834,NA,pdp,PIS,10,T1_absmax,NA
moist_med,0.11929003464372981,NA,pdp,PIS,10,T1_absmax,NA
altitude,5.563698054527594,NEG,tstat,PIS,10,T2_absmax,NA
pisr,2.7534814701223524,POS,tstat,PIS,10,T2_absmax,NA
snow_days,1.4041450762521277,NEG,tstat,PIS,10,T2_absmax,NA
tpi100,3.021520378402811,POS,tstat,PIS,10,T2_absmax,NA
moist_med,3.3278491326010893,NEG,tstat,PIS,10,T2_absmax,NA
altitude,0.4415174419257473,NA,perm_r2,PIS,10,T2_absmax,0.0633753628165402
pisr,0.18645914967613048,NA,perm_r2,PIS,10,T2_absmax,0.06124318335360762
snow_days,0.06178830533210999,NA,perm_r2,PIS,10,T2_absmax,0.02725193763122709
tpi100,0.20705289949158925,NA,perm_r2,PIS,10,T2_absmax,0.0763607037035151
moist_med,0.2636764438218232,NA,perm_r2,PIS,10,T2_absmax,0.05951820199246763
altitude,0.23001316900457355,NA,perm_rmse,PIS,10,T2_absmax,0.03084184615394067
pisr,0.060455245975521536,NA,perm_rmse,PIS,10,T2_absmax,0.019297765257120715
snow_days,0.01610802916310964,NA,perm_rmse,PIS,10,T2_absmax,0.008925739611721894
tpi100,0.08120471505174334,NA,perm_rmse,PIS,10,T2_absmax,0.016858916786460534
moist_med,0.10105170045024645,NA,perm_rmse,PIS,10,T2_absmax,0.020337813490585936
altitude,0.3778947658123501,NA,pdp,PIS,10,T2_absmax,NA
pisr,0.21252004485591167,NA,pdp,PIS,10,T2_absmax,NA
snow_days,0.08312433430993138,NA,pdp,PIS,10,T2_absmax,NA
tpi100,0.17805958660700252,NA,pdp,PIS,10,T2_absmax,NA
moist_med,0.21509876928887808,NA,pdp,PIS,10,T2_absmax,NA
altitude,7.928892744045465,NEG,tstat,PIS,10,T3_absmax,NA
pisr,3.1177916933149383,POS,tstat,PIS,10,T3_absmax,NA
snow_days,1.747948254320867,NEG,tstat,PIS,10,T3_absmax,NA
tpi100,2.0155435110035715,POS,tstat,PIS,10,T3_absmax,NA
moist_med,2.011913034081105,NEG,tstat,PIS,10,T3_absmax,NA
altitude,0.637309812708896,NA,perm_r2,PIS,10,T3_absmax,0.026900854773642433
pisr,0.16063223556931225,NA,perm_r2,PIS,10,T3_absmax,0.06298182818360167
snow_days,0.06857654966808877,NA,perm_r2,PIS,10,T3_absmax,0.034530158915992544
tpi100,0.09028866368749563,NA,perm_r2,PIS,10,T3_absmax,0.03747934936274453
moist_med,0.07626922136109046,NA,perm_r2,PIS,10,T3_absmax,0.03987390894301579
altitude,0.20499143829585975,NA,perm_rmse,PIS,10,T3_absmax,0.014460824761020997
pisr,0.03691420765321385,NA,perm_rmse,PIS,10,T3_absmax,0.011122816163844862
snow_days,0.015633086014540814,NA,perm_rmse,PIS,10,T3_absmax,0.00487906753357796
tpi100,0.019219744767133128,NA,perm_rmse,PIS,10,T3_absmax,0.008485680422559252
moist_med,0.01701709400366747,NA,perm_rmse,PIS,10,T3_absmax,0.005292219959665012
altitude,0.29658605967378593,NA,pdp,PIS,10,T3_absmax,NA
pisr,0.13252435627990056,NA,pdp,PIS,10,T3_absmax,NA
snow_days,0.05698697939602109,NA,pdp,PIS,10,T3_absmax,NA
tpi100,0.06541282087800164,NA,pdp,PIS,10,T3_absmax,NA
moist_med,0.07161671021021598,NA,pdp,PIS,10,T3_absmax,NA
altitude,5.694238229852366,NEG,tstat,PIS,10,T4_absmax,NA
pisr,3.649210412968016,POS,tstat,PIS,10,T4_absmax,NA
tpi100,1.9034784588167637,POS,tstat,PIS,10,T4_absmax,NA
moist_med,1.7004239652031397,NEG,tstat,PIS,10,T4_absmax,NA
altitude,0.5410184034972845,NA,perm_r2,PIS,10,T4_absmax,0.042407443095138976
pisr,0.3198630666823511,NA,perm_r2,PIS,10,T4_absmax,0.10233966471775387
tpi100,0.1088012596538879,NA,perm_r2,PIS,10,T4_absmax,0.03455876346324591
moist_med,0.07958400010600786,NA,perm_r2,PIS,10,T4_absmax,0.03963712592860761
altitude,0.2024792768449545,NA,perm_rmse,PIS,10,T4_absmax,0.02238429303832341
pisr,0.08363455659427967,NA,perm_rmse,PIS,10,T4_absmax,0.017015852070456756
tpi100,0.036853113830990554,NA,perm_rmse,PIS,10,T4_absmax,0.009496142440564945
moist_med,0.02636591956319408,NA,perm_rmse,PIS,10,T4_absmax,0.009643890646946507
altitude,0.2971358791925325,NA,pdp,PIS,10,T4_absmax,NA
pisr,0.19371424681893346,NA,pdp,PIS,10,T4_absmax,NA
tpi100,0.07827326820375306,NA,pdp,PIS,10,T4_absmax,NA
moist_med,0.08568037402111928,NA,pdp,PIS,10,T4_absmax,NA
altitude,3.249181849529219,NEG,tstat,PIS,10,T1_mean,NA
pisr,2.149397926607634,POS,tstat,PIS,10,T1_mean,NA
tpi100,2.8302610610375654,POS,tstat,PIS,10,T1_mean,NA
altitude,0.19335805826898542,NA,perm_r2,PIS,10,T1_mean,0.044929943624177945
pisr,0.1304621131427102,NA,perm_r2,PIS,10,T1_mean,0.04655692543588234
tpi100,0.191756577250924,NA,perm_r2,PIS,10,T1_mean,0.05528568841455243
altitude,0.08871749461885522,NA,perm_rmse,PIS,10,T1_mean,0.030402114302104013
pisr,0.025186534473659483,NA,perm_rmse,PIS,10,T1_mean,0.01278743271366693
tpi100,0.0688580139897612,NA,perm_rmse,PIS,10,T1_mean,0.02289744348712826
altitude,0.20884435724232553,NA,pdp,PIS,10,T1_mean,NA
pisr,0.14385433403172257,NA,pdp,PIS,10,T1_mean,NA
tpi100,0.15801495375742344,NA,pdp,PIS,10,T1_mean,NA
altitude,2.1401521746886654,NEG,tstat,PIS,10,T1_absmin,NA
pisr,1.5220820021942933,POS,tstat,PIS,10,T1_absmin,NA
snow_days,1.829676785982285,NEG,tstat,PIS,10,T1_absmin,NA
moist_med,1.4904086369086749,POS,tstat,PIS,10,T1_absmin,NA
altitude,0.1399249736201241,NA,perm_r2,PIS,10,T1_absmin,0.05927645913918864
pisr,0.08044991229346471,NA,perm_r2,PIS,10,T1_absmin,0.06760529249149878
snow_days,0.11428933304176266,NA,perm_r2,PIS,10,T1_absmin,0.04362919330410911
moist_med,0.05810109850067526,NA,perm_r2,PIS,10,T1_absmin,0.05405905492856441
altitude,0.11523437258843719,NA,perm_rmse,PIS,10,T1_absmin,0.039687598661023955
pisr,0.0795788482118693,NA,perm_rmse,PIS,10,T1_absmin,0.026384923273884073
snow_days,0.08809952228283574,NA,perm_rmse,PIS,10,T1_absmin,0.05087118201756173
moist_med,0.060032567680420666,NA,perm_rmse,PIS,10,T1_absmin,0.03708024565979184
altitude,0.4241552061392388,NA,pdp,PIS,10,T1_absmin,NA
pisr,0.39769774343792874,NA,pdp,PIS,10,T1_absmin,NA
snow_days,0.3508927512595454,NA,pdp,PIS,10,T1_absmin,NA
moist_med,0.3260025482619502,NA,pdp,PIS,10,T1_absmin,NA
altitude,3.200809499158516,NEG,tstat,PIS,10,T1_meanmax,NA
pisr,1.8765113304811927,POS,tstat,PIS,10,T1_meanmax,NA
tpi100,3.1028245571411226,POS,tstat,PIS,10,T1_meanmax,NA
altitude,0.21445833398529854,NA,perm_r2,PIS,10,T1_meanmax,0.04679119147416255
pisr,0.0944479410763192,NA,perm_r2,PIS,10,T1_meanmax,0.07350148198502128
tpi100,0.20020017746538402,NA,perm_r2,PIS,10,T1_meanmax,0.06529753304335657
altitude,0.06503753261215686,NA,perm_rmse,PIS,10,T1_meanmax,0.01998787726276744
pisr,0.01998695235025321,NA,perm_rmse,PIS,10,T1_meanmax,0.006695585476420949
tpi100,0.07337796861143656,NA,perm_rmse,PIS,10,T1_meanmax,0.020720486535280892
altitude,0.19118783078457602,NA,pdp,PIS,10,T1_meanmax,NA
pisr,0.11671025224445045,NA,pdp,PIS,10,T1_meanmax,NA
tpi100,0.16098321760002623,NA,pdp,PIS,10,T1_meanmax,NA
altitude,3.3425648632939158,NEG,tstat,PIS,10,T1_meanmin,NA
pisr,2.7100465385172328,POS,tstat,PIS,10,T1_meanmin,NA
snow_days,1.5383457806377694,POS,tstat,PIS,10,T1_meanmin,NA
tpi100,2.957311690697594,POS,tstat,PIS,10,T1_meanmin,NA
altitude,0.2288783118710511,NA,perm_r2,PIS,10,T1_meanmin,0.06970162283699542
pisr,0.16683344063683692,NA,perm_r2,PIS,10,T1_meanmin,0.07421448456719369
snow_days,0.05588877345840869,NA,perm_r2,PIS,10,T1_meanmin,0.06381370292701352
tpi100,0.17947563026429464,NA,perm_r2,PIS,10,T1_meanmin,0.054942865782325746
altitude,0.09915933020387506,NA,perm_rmse,PIS,10,T1_meanmin,0.026897807434308155
pisr,0.06645191530624711,NA,perm_rmse,PIS,10,T1_meanmin,0.01883078698288373
snow_days,0.020896287042071176,NA,perm_rmse,PIS,10,T1_meanmin,0.008483534412335719
tpi100,0.07697042433235367,NA,perm_rmse,PIS,10,T1_meanmin,0.015199633015231282
altitude,0.23470622848438955,NA,pdp,PIS,10,T1_meanmin,NA
pisr,0.20579399513565674,NA,pdp,PIS,10,T1_meanmin,NA
snow_days,0.09527984308780872,NA,pdp,PIS,10,T1_meanmin,NA
tpi100,0.18940813711311102,NA,pdp,PIS,10,T1_meanmin,NA
altitude,2.6558633003939955,NEG,tstat,PIS,10,T2_mean,NA
canopy_cover2m_10m,1.714274984093487,POS,tstat,PIS,10,T2_mean,NA
moist_med,1.7981328096488525,POS,tstat,PIS,10,T2_mean,NA
altitude,0.21553757282890118,NA,perm_r2,PIS,10,T2_mean,0.07246539840693803
canopy_cover2m_10m,0.10586760482068555,NA,perm_r2,PIS,10,T2_mean,0.04041978175904617
moist_med,0.11054197290559992,NA,perm_r2,PIS,10,T2_mean,0.04857296617016675
altitude,0.04527351125223748,NA,perm_rmse,PIS,10,T2_mean,0.013657629291873955
canopy_cover2m_10m,0.013259701457281742,NA,perm_rmse,PIS,10,T2_mean,0.012388477464354687
moist_med,0.02039693502687324,NA,perm_rmse,PIS,10,T2_mean,0.013436956614383029
altitude,0.14885072487722345,NA,pdp,PIS,10,T2_mean,NA
canopy_cover2m_10m,0.10513857789603412,NA,pdp,PIS,10,T2_mean,NA
